barley_straw,maize_stover,rapeseed_straw,rice_straw,sorghum_straw,soybean_straw,sugarcane_tops_and_leaves,wheat_straw,forest_residue,co2_feedstock_fossil,co2_feedstock_biogenic_short,co2_feedstock_biogenic_long,electricity,plastic_production,ghg,bdv,plastics_mechanical_recycling,demand_scenario,ele_share,ele_impact
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,515.9718834821958,6184.165065737105,154.69715417049076,2025,100,0.161
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,517.0040947251255,6184.165065737105,154.69715417049076,2025,100,0.163
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,518.0363059680551,6184.165065737105,154.69715417049076,2025,100,0.165
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,519.0685172109847,6184.165065737105,154.69715417049076,2025,100,0.167
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,520.1007284539145,6184.165065737105,154.69715417049076,2025,100,0.169
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,521.1329396968442,6184.165065737105,154.69715417049076,2025,100,0.171
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,522.1651509397739,6184.165065737105,154.69715417049076,2025,100,0.173
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,523.1973621827035,6184.165065737105,154.69715417049076,2025,100,0.175
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,524.2295734256334,6184.165065737105,154.69715417049076,2025,100,0.177
53.196478151271364,458.64685145356157,36.71128183683346,413.66574839897555,97.54963715382405,120.44586293222649,192.09286890017316,254.1575917525405,364.4390742658606,-0.5498473423865333,-0.0,-91.46262370170179,516.1056214648439,562.8376453460935,525.261784668563,6184.165065737105,154.69715417049076,2025,100,0.179
