barley_straw,maize_stover,rapeseed_straw,rice_straw,sorghum_straw,soybean_straw,sugarcane_tops_and_leaves,wheat_straw,forest_residue,co2_feedstock_fossil,co2_feedstock_biogenic_short,co2_feedstock_biogenic_long,electricity,plastic_production,ghg,bdv,plastics_mechanical_recycling,demand_scenario,ele_share,ele_impact,low_biodiversity
-0.0,454.82084471275294,-0.0,-0.0,-0.0,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.0,-0.0,631.9232556659864,255.6901209608069,107.47137724874867,1841.6268414621993,92.92659756663467,2005,0.02,0.021,True
-0.0,458.64685145356157,-0.0,-0.0,-0.0,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.0,-0.0,599.7302923911009,255.6901209608069,107.82980928007579,1946.0934597255966,92.92659756663467,2005,0.02,0.021,False
-0.0,454.82084471275294,-0.0,-0.0,-0.0,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.0,-0.0,631.9232556659864,255.6901209608069,108.73522376008063,1841.6268414621993,92.92659756663467,2005,0.02,0.023,True
-0.0,458.64685145356157,-0.0,-0.0,-0.0,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.0,-0.0,599.7302923911009,255.6901209608069,109.029269864858,1946.0934597255966,92.92659756663467,2005,0.02,0.023,False
-0.0,454.82084471275294,-0.0,-0.0,62.462477485753595,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,109.33330918838084,1687.7265100742732,92.92659756663467,2005,0.02,0.025,True
-0.0,458.64685145356157,-0.0,-0.0,56.683504611347985,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,109.82965558871838,1915.7206078771478,92.92659756663467,2005,0.02,0.025,False
-0.0,454.82084471275294,-0.0,-0.0,62.462477485753595,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,109.90170138769591,1687.7265100742732,92.92659756663467,2005,0.02,0.027,True
-0.0,458.64685145356157,-0.0,-0.0,56.683504611347985,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,110.39804778803347,1915.7206078771478,92.92659756663467,2005,0.02,0.027,False
-0.0,454.82084471275294,-0.0,-0.0,62.462477485753595,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,110.47009358701101,1687.7265100742732,92.92659756663467,2005,0.02,0.029,True
-0.0,458.64685145356157,-0.0,-0.0,56.683504611347985,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,110.96643998734855,1915.7206078771478,92.92659756663467,2005,0.02,0.029,False
-0.0,454.82084471275294,-0.0,-0.0,62.462477485753595,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,111.0384857863261,1687.7265100742732,92.92659756663467,2005,0.02,0.031,True
-0.0,458.64685145356157,-0.0,-0.0,56.683504611347985,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,284.19609965754483,255.6901209608069,111.53483218666365,1915.7206078771478,92.92659756663467,2005,0.02,0.031,False
-0.0,454.82084471275294,-0.0,-0.0,70.16278063639152,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,252.28483321027966,255.6901209608069,111.54341712707321,1677.6626263785033,92.92659756663467,2005,0.02,0.033,True
-0.0,458.64685145356157,-0.0,-0.0,64.38380776198596,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,252.28483321027966,255.6901209608069,112.0675513309342,1920.5009297665472,92.92659756663467,2005,0.02,0.033,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,112.0422110115453,1676.5806030238236,91.90972915157538,2005,0.02,0.035,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,112.56913924054625,1920.9114707145045,91.90972915157538,2005,0.02,0.035,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,112.54008434379497,1676.5806030238236,91.90972915157538,2005,0.02,0.037,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,113.06701257279592,1920.9114707145045,91.90972915157538,2005,0.02,0.037,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,113.03795767604464,1676.5806030238236,91.90972915157538,2005,0.02,0.039,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,113.56488590504557,1920.9114707145045,91.90972915157538,2005,0.02,0.039,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,113.53583100829431,1676.5806030238236,91.90972915157538,2005,0.02,0.041,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,114.06275923729524,1920.9114707145045,91.90972915157538,2005,0.02,0.041,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,114.03370434054398,1676.5806030238236,91.90972915157538,2005,0.02,0.043,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,114.5606325695449,1920.9114707145045,91.90972915157538,2005,0.02,0.043,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,114.53157767279362,1676.5806030238236,91.90972915157538,2005,0.02,0.045,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,115.05850590179456,1920.9114707145045,91.90972915157538,2005,0.02,0.045,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,115.02945100504328,1676.5806030238236,91.90972915157538,2005,0.02,0.047,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,115.55637923404423,1920.9114707145045,91.90972915157538,2005,0.02,0.047,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,115.52732433729295,1676.5806030238236,91.90972915157538,2005,0.02,0.049,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,116.0542525662939,1920.9114707145045,91.90972915157538,2005,0.02,0.049,False
-0.0,454.82084471275294,-0.0,-0.0,70.93703544822306,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,116.02519766954262,1676.5806030238236,91.90972915157538,2005,0.02,0.051,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,116.55212589854357,1920.9114707145045,91.90972915157538,2005,0.02,0.051,False
-0.0,454.82084471275294,-0.0,-0.0,71.36006333382613,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,116.52279733044404,1676.567262074166,91.57705981768301,2005,0.02,0.053,True
-0.0,458.64685145356157,-0.0,-0.0,65.15806257381735,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,248.93666612483227,255.6901209608069,117.04999923079323,1920.9114707145045,91.90972915157538,2005,0.02,0.053,False
-0.0,454.82084471275294,-0.0,-0.0,71.36006333382613,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,117.01845504309796,1676.567262074166,91.57705981768301,2005,0.02,0.055,True
-0.0,458.64685145356157,-0.0,-0.0,65.58109045942047,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,117.5469098374224,1921.7136188149932,91.57705981768301,2005,0.02,0.055,False
-0.0,454.82084471275294,-0.0,-0.0,71.36006333382613,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,117.51411275575191,1676.567262074166,91.57705981768301,2005,0.02,0.057,True
-0.0,458.64685145356157,-0.0,-0.0,65.58109045942047,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,118.04256755007633,1921.7136188149932,91.57705981768301,2005,0.02,0.057,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,118.00811976059981,1678.8651801363062,91.57705981768301,2005,0.02,0.059,True
-0.0,458.64685145356157,-0.0,-0.0,65.58109045942047,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,118.53822526273028,1921.7136188149932,91.57705981768301,2005,0.02,0.059,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,118.50064730733249,1678.8651801363062,91.57705981768301,2005,0.02,0.061,True
-0.0,458.64685145356157,-0.0,-0.0,65.58109045942047,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.3703588847960733,-0.0,247.82885632697008,255.6901209608069,119.03388297538423,1921.7136188149932,91.57705981768301,2005,0.02,0.061,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,118.99317485406519,1678.8651801363062,91.57705981768301,2005,0.02,0.063,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,119.52858127871993,1927.7250880287522,91.57705981768301,2005,0.02,0.063,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,119.48570240079786,1678.8651801363062,91.57705981768301,2005,0.02,0.065,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,120.02110882545263,1927.7250880287522,91.57705981768301,2005,0.02,0.065,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,119.97822994753056,1678.8651801363062,91.57705981768301,2005,0.02,0.067,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,120.5136363721853,1927.7250880287522,91.57705981768301,2005,0.02,0.067,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,120.47075749426324,1678.8651801363062,91.57705981768301,2005,0.02,0.069,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,121.006163918918,1927.7250880287522,91.57705981768301,2005,0.02,0.069,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,120.96328504099594,1678.8651801363062,91.57705981768301,2005,0.02,0.071,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,121.49869146565068,1927.7250880287522,91.57705981768301,2005,0.02,0.071,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,121.45581258772862,1678.8651801363062,91.57705981768301,2005,0.02,0.073,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,121.99121901238338,1927.7250880287522,91.57705981768301,2005,0.02,0.073,False
-0.0,454.82084471275294,-0.0,-0.0,73.28643584792248,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,121.94834013446132,1678.8651801363062,91.57705981768301,2005,0.02,0.075,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,122.48374655911606,1927.7250880287522,91.57705981768301,2005,0.02,0.075,False
-0.0,454.82084471275294,-0.0,-0.0,73.41776612198043,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.03484650254444,255.6901209608069,122.44082502704802,1678.9525128597738,91.52458686866517,2005,0.02,0.077,True
-0.0,458.64685145356157,-0.0,-0.0,67.5074629735168,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.2637733663438,255.6901209608069,122.97627410584876,1927.7250880287522,91.57705981768301,2005,0.02,0.077,False
-0.0,454.82084471275294,-0.0,-0.0,73.41776612198043,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.03484650254444,255.6901209608069,122.93289472005313,1678.9525128597738,91.52458686866517,2005,0.02,0.079,True
-0.0,458.64685145356157,-0.0,-0.0,67.63879324757477,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.03484650254444,255.6901209608069,123.46877507148461,1928.0655917702352,91.52458686866517,2005,0.02,0.079,False
-0.0,454.82084471275294,-0.0,-0.0,75.15943287410352,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,243.14982638000828,255.6901209608069,123.4240906304675,1680.2320119055487,90.86482398340523,2005,0.02,0.081,True
-0.0,458.64685145356157,-0.0,-0.0,67.63879324757477,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,246.03484650254444,255.6901209608069,123.96084476448969,1928.0655917702352,91.52458686866517,2005,0.02,0.081,False
-0.0,454.82084471275294,-0.0,-0.0,75.15943287410352,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,243.14982638000828,255.6901209608069,123.91039028322751,1680.2320119055487,90.86482398340523,2005,0.02,0.083,True
-0.0,458.64685145356157,-0.0,-0.0,68.28179666822132,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,242.4961220601535,255.6901209608069,124.45194910636711,1928.3068989669018,89.84169631221282,2005,0.02,0.083,False
-0.0,454.82084471275294,-0.0,-0.0,75.15943287410352,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,243.14982638000828,255.6901209608069,124.39668993598752,1680.2320119055487,90.86482398340523,2005,0.02,0.085,True
-0.0,458.64685145356157,-0.0,-0.0,68.28179666822132,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,242.4961220601535,255.6901209608069,124.9369413504874,1928.3068989669018,89.84169631221282,2005,0.02,0.085,False
-0.0,454.82084471275294,-0.0,-0.0,80.11297938446063,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-0.7373338689461432,-0.0,233.90788651320315,255.6901209608069,124.87177199331266,1682.935256622994,90.86482398340523,2005,0.02,0.087,True
-0.0,458.64685145356157,-0.0,-0.0,68.28179666822143,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,242.4961220601535,255.6901209608069,125.42193359460775,1928.3068989669023,89.84169631221282,2005,0.02,0.087,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,125.33902362910307,1680.6575194233558,89.84169631221282,2005,0.02,0.089,True
-0.0,458.64685145356157,-0.0,-0.0,72.03933446265475,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,235.02632226050738,255.6901209608069,125.89479845395817,1937.2275719429792,89.84169631221282,2005,0.02,0.089,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,125.80553199348977,1680.6575194233558,89.84169631221282,2005,0.02,0.091,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857872,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,126.36160841082278,1940.5593083518904,89.84169631221282,2005,0.02,0.091,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,126.27204035787646,1680.6575194233558,89.84169631221282,2005,0.02,0.093,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857866,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,126.82811677520948,1940.5593083518902,89.84169631221282,2005,0.02,0.093,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,126.73854872226316,1680.6575194233558,89.84169631221282,2005,0.02,0.095,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857866,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,127.29462513959618,1940.5593083518902,89.84169631221282,2005,0.02,0.095,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,127.20505708664986,1680.6575194233558,89.84169631221282,2005,0.02,0.097,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857866,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,127.76113350398288,1940.5593083518902,89.84169631221282,2005,0.02,0.097,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,127.67156545103656,1680.6575194233558,89.84169631221282,2005,0.02,0.099,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857866,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,128.22764186836957,1940.5593083518902,89.84169631221282,2005,0.02,0.099,False
-0.0,454.82084471275294,-0.0,-0.0,79.01431605298427,119.60955496607944,190.9762107327232,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,127.9048196332299,1680.6575194233558,89.84169631221282,2005,0.02,0.1,True
-0.0,458.64685145356157,-0.0,-0.0,73.23534317857866,120.44586293222649,192.09286890017316,-0.0,-0.0,-0.2497888371419136,-1.5049191871661227,-0.0,233.25418219334844,255.6901209608069,128.46089605056292,1940.5593083518902,89.84169631221282,2005,0.02,0.1,False
